RAW:Pc,RAW:Pc + m,RAW:Ph,RAW:Ph + m,RAW:Pc',dMeasure,drMeasure,Pc,PcPlusM,PhPlusM,Ph,Yvalue
-79483,-79483,-79474,-79499,-79381,2.676861133987699e-13,1.023764344643275,1.1264190846286331e-11,1.1331112374636024e-11,1.1421401189081743e-11,1.1423532968499872e-11,1.0141459004368762
-79716,-79605,-79638,-79577,-79.75,-8.325219922205252e-14,0.9922017758401658,1.0675789450994951e-11,1.0931352503861833e-11,1.0827634463651236e-11,1.0960565738695485e-11,1.026674962915646
-79805,-79812,-79797,-79877,-79847,-1.0066225880482647e-13,0.9903757549692511,1.045923690463166e-11,1.0417226620730551e-11,1.0428190157733515e-11,1.0211770025433195e-11,0.9763398724538996
-79908,-79978,-79895,-79995,-79912,-9.40320047652204e-15,0.9990793899844599,1.021409751989849e-11,1.0048434594788246e-11,1.0240016202865562e-11,1.000446715502429e-11,0.9794763693546287
-80074,-80035,-80079,-80097,-80111,-8.340051380450838e-14,0.9915166238050518,9.831052152817679e-12,9.89888326393971e-12,9.778039991752635e-12,9.71657467185906e-12,0.9883555209372165
-80.24,-80146,-80085,-80.33,-80252,-2.6109410890679568e-14,0.9972407117415476,9.46237161365795e-12,9.662883193368552e-12,9.793128437774381e-12,9.248716175625496e-12,0.9774205192148588
-80367,-80286,-80328,-80327,-80385,-3.8009180376521394e-14,0.9958639240535867,9.189671773189256e-12,9.353173819784967e-12,9.253562835617683e-12,9.246195873906298e-12,1.0061508291168735
-80394,-80.42,-80475,-80535,-80.47,-1.5842905164068247e-13,0.9826525828295316,9.132716996648154e-12,9.038598038871689e-12,8.88474733367917e-12,8.72214990327445e-12,0.9550443648342122
-80382,-80468,-80.53,-80.54,-80431,-1.0274579864389246e-13,0.98878074362693,9.157986521327517e-12,8.952735259436272e-12,8.799783198986391e-12,8.753739655202702e-12,0.9558585432307213
-80515,-80683,-80682,-80522,-80573,-1.1782756689369697e-13,0.9867337887185637,8.881779763192464e-12,8.515305685118389e-12,8.487816524222909e-12,8.77910488137013e-12,0.9884398302412502
-80722,-80691,-80647,-80753,-80683,7.63891636193795e-14,1.009020523764352,8.468373413222433e-12,8.548134321610495e-12,8.654081692471113e-12,8.465433144419007e-12,0.9996527941483031
-80.77,-80803,-80755,-80795,-80722,9.308059195360643e-14,1.0111137119549098,8.375292821268826e-12,8.335164222444606e-12,8.450810366976203e-12,8.397029703817625e-12,1.0025953579191402
-80877,-80924,-80925,-80899,-80908,-5.812036118488417e-14,0.992887401325043,8.17146641346752e-12,8.068980283604431e-12,8.052589110532942e-12,8.086586717675747e-12,0.9896126727447742
-80931,-80943,-80906,-81023,-80915,2.9787627684842334e-14,1.0036909309200963,8.070491789118664e-12,8.055669882806223e-12,8.131977060514669e-12,7.923667072304937e-12,0.981807215638124
-80.99,-80997,-80935,-80999,-81017,-4.934352283004422e-14,0.9938023056811203,7.961593504173184e-12,7.936435387179723e-12,8.038390252132244e-12,7.908103924061037e-12,0.9932815484633686
-81107,-80934,-81062,-81081,-81099,1.4289128345338352e-14,1.0018437657240256,7.749969618775765e-12,8.06849109803733e-12,7.837833995606432e-12,7.807222533017151e-12,1.007387501765514
-81069,-80.97,-81062,-80992,-81116,-8.415223714588701e-14,0.9892361988514239,7.818078017635873e-12,7.977304490783821e-12,7.788613312860819e-12,7.894813721111512e-12,1.0098151621539897
-81108,-81196,-81188,-81005,-81.23,-2.1462969041902434e-13,0.9722993602579225,7.74818532775618e-12,7.539108303860497e-12,7.499450162452756e-12,7.773170299956976e-12,1.0032246224301442
-81161,-81205,-81159,-81242,-81224,-1.1023259873854827e-13,0.9855984231565926,7.654203420718437e-12,7.549489178973988e-12,7.602612824048949e-12,7.430093936668772e-12,0.9707207305932001
-81145,-81313,-81117,-81147,-81196,-8.968883032742313e-14,0.9883254980990259,7.682454556792676e-12,7.368523294941456e-12,7.687300768111694e-12,7.611650847485859e-12,0.9907837125773541
-81225,-81279,-81291,-81156,-81336,-1.9032703776005618e-13,0.974765163901317,7.54223395847573e-12,7.401452985801069e-12,7.333317192251739e-12,7.520275444419141e-12,0.9970885928257486
-81332,-81202,-81225,-81412,-81248,1.4371488256415835e-13,1.019529977562598,7.35868139651047e-12,7.618211896357323e-12,7.614091399757809e-12,7.332156486286654e-12,0.996395426191927
-81296,-81298,-81.22,-81253,-81.3,-6.830864890244176e-15,0.9990793899844639,7.419933277899436e-12,7.414809342799382e-12,7.547506844209221e-12,7.488640647700012e-12,1.0092598366086691
-81343,-81379,-81397,-81304,-81413,-1.173595484386905e-13,0.9840111057611344,7.340066591560424e-12,7.250134126133002e-12,7.1906857816546154e-12,7.318258175352533e-12,0.997028853085207
-81.39,-81364,-81358,-81354,-81.34,8.40791072195852e-14,1.0115794542598961,7.2610595743515586e-12,7.325679672009007e-12,7.35679818375705e-12,7.384558205755322e-12,1.0170083484564705
-81406,-81461,-81424,-81326,-81352,9.05132681440432e-14,1.0125115825636548,7.234358058506338e-12,7.165946578596513e-12,7.249692838224861e-12,7.436739767602504e-12,1.0279750749768601
-81446,-81432,-81428,-81421,-81524,-1.2758985046075513e-13,0.9822001587742539,7.168033065160508e-12,7.159279895209901e-12,7.134008802796626e-12,7.113722183798648e-12,0.9924231820824275
-81.38,-81447,-81291,-81477,-81475,-1.574700453762019e-13,0.9783629547845973,7.277798045368243e-12,7.12701524321459e-12,7.349745688443664e-12,6.998947188647051e-12,0.9616847218096882
-81406,-81575,-81447,-81.49,-81484,-1.2877042481158125e-13,0.9822001587742578,7.234358058506338e-12,6.926056940803147e-12,7.10199754215285e-12,6.999199861025216e-12,0.9674942551116036
-81509,-81528,-81538,-81509,-81497,1.954776335853489e-14,1.0027669229965888,7.064802086156543e-12,7.038848653002092e-12,7.027557930829157e-12,7.079462908675444e-12,1.0020751922474416
-81436,-81593,-81513,-81409,-81454,-2.971587375694428e-14,0.9958639240535949,7.18455708792595e-12,6.922040729986322e-12,7.043440221719746e-12,7.207075561296731e-12,1.0031342883207963
-81.49,-81418,-81.59,-81423,-81535,-7.314424227624976e-14,0.9896918638691026,7.095777679633902e-12,7.196110318689029e-12,6.8976859390275545e-12,7.151237096186951e-12,1.0078158334515224
-81465,-81447,-81541,-81556,-81537,-1.1734191152896052e-13,0.9835580562269554,7.136742051224749e-12,7.1370472766764e-12,6.954267053859648e-12,6.900751527700387e-12,0.9669330176387889
-81453,-81525,-81537,-81552,-81521,-1.1118060621505372e-13,0.9844643639803781,7.156488866926975e-12,7.011027127810808e-12,6.9638098365882615e-12,6.91181235585083e-12,0.9658105370348727
-81587,-81668,-81748,-81.49,-81615,-4.4593799022413564e-14,0.9935735005868431,6.939049730731636e-12,6.799680917920777e-12,6.664220822465167e-12,7.062332330367092e-12,1.0177664960505273
-81719,-81593,-81578,-81605,-81.53,2.9940687156206455e-13,1.0444796911933591,6.7313163272762624e-12,7.004321416316075e-12,7.1031480540376654e-12,7.134904447720939e-12,1.059956790146569
-81553,-81622,-81536,-81509,-81553,0.0,1.0,6.993587292116919e-12,6.8833523325398986e-12,7.021016602403132e-12,7.064802086156543e-12,1.0101828705448341
-81599,-81584,-81608,-81627,-81586,2.0744797658566437e-14,1.002997845198333,6.919902892284811e-12,6.949030911824455e-12,6.915949841026118e-12,6.890990738652394e-12,0.9958218844855969
-81595,-81549,-81593,-81659,-81608,-2.070185217680652e-14,0.9970111150161641,6.926279294373641e-12,6.9948561282647455e-12,6.919118772337155e-12,6.809431876087981e-12,0.9831298431207391
-81623,-81697,-81588,-81629,-81627,-6.335424144518679e-15,0.999079389984464,6.8817675645529874e-12,6.763917727032824e-12,6.9342844273489825e-12,6.867515047734092e-12,0.9979289453348718
-81719,-81655,-81629,-81671,-81688,4.8220121965671334e-14,1.0071635501321303,6.7313163272762624e-12,6.843302210284352e-12,6.896376676825316e-12,6.8422913294891894e-12,1.0164863745539992
-81571,-81598,-81583,-81602,-81617,-7.337963555833652e-14,0.9894640051300763,6.9646612839388815e-12,6.9031515333768785e-12,6.908753958054843e-12,6.860089716650462e-12,0.9849854051726004
-81644,-81582,-81.7,-81516,-81625,3.002753182953293e-14,1.0043844955739178,6.848571591258549e-12,6.9545500904559745e-12,6.775843519834585e-12,7.075944791453115e-12,1.0332000910211383
-81614,-81.61,-81608,-81696,-81635,-3.3264837522309004e-14,0.9951762431696434,6.896043621637028e-12,6.894081829021849e-12,6.8889450234356795e-12,6.742110948600193e-12,0.9776781178480576
-81574,-81616,-81591,-81566,-81608,-5.427448545106887e-14,0.9922017758401634,6.959851927647903e-12,6.879299985955681e-12,6.905524329325687e-12,6.9319783999880644e-12,0.9959950976041442
-81632,-81636,-81818,-81604,-81643,-1.7372346778128787e-14,0.9974703613396179,6.8675210614881865e-12,6.856855666122543e-12,6.570921523904356e-12,6.898911383896906e-12,1.0045708374430404
-81729,-81634,-81645,-81685,-81639,1.4062611189835107e-13,1.0209394837076806,6.7158347293333035e-12,6.899515707244546e-12,6.917307886860505e-12,6.889690788906368e-12,1.0258874833255944
-81645,-81712,-81657,-81705,-81.7,-8.616507699150943e-14,0.9874156357468666,6.846994830911329e-12,6.7206334065145556e-12,6.7850194599729844e-12,6.688426732207146e-12,0.9768412124413598
-81719,-81672,-81668,-81708,-81698,3.262762081977762e-14,1.0048471382465813,6.7313163272762624e-12,6.8127161551513346e-12,6.827143178086269e-12,6.7728580243224066e-12,1.0061714076454573
-81641,-81706,-81582,-81672,-81663,-3.4628910974425306e-14,0.994947121750996,6.853304051260434e-12,6.742838543862814e-12,6.929728752011378e-12,6.778587566715571e-12,0.9890977426382941
-81634,-81741,-81689,-81645,-81666,-5.0392586441626475e-14,0.9926588068710318,6.864359179269958e-12,6.6847056588085676e-12,6.7527792897728724e-12,6.809200391080109e-12,0.9919644664928918
-81789,-81639,-81778,-81781,-81816,-4.1051606022040686e-14,0.9938023056811204,6.623690022431066e-12,6.846197939726145e-12,6.619962254734699e-12,6.6051138505444655e-12,0.9971954949848661
-81619,-81651,-81691,-81647,-81762,-2.23111186084207e-13,0.9676092245777269,6.888108826526819e-12,6.781764092816882e-12,6.66329933545635e-12,6.676509009632229e-12,0.9692804190201384
-81.61,-81711,-81714,-81587,-81709,-1.5556442441414804e-13,0.9774622640495891,6.902398038402426e-12,6.704836191494532e-12,6.661288292191543e-12,6.8223764124210255e-12,0.988406692060326
-81708,-81632,-81732,-81657,-81679,4.521312169109514e-14,1.0066998409579657,6.748387308707573e-12,6.87882434191096e-12,6.7338037578297645e-12,6.862011839737061e-12,1.0168372865740642
-81.67,-81639,-81692,-81637,-81567,1.6338534208264028e-13,1.0240001022367022,6.8076935869374175e-12,6.897307176752315e-12,6.85498781112739e-12,6.982158091855125e-12,1.0256275495789748
-81722,-81.77,-81695,-81569,-81646,1.1875032927380984e-13,1.0176536626205335,6.7266681043109905e-12,6.682419144335872e-12,6.827993093834378e-12,7.0569321145761316e-12,1.0490977115480815
-81647,-81698,-81685,-81694,-81555,1.465249684243864e-13,1.021409751989849,6.843842399195384e-12,6.800575190202137e-12,6.857483689194798e-12,6.880070366836539e-12,1.0052935128438105
-81582,-81677,-81652,-81676,-81.55,5.1376752524154434e-14,1.00739548481125,6.947043207498591e-12,6.8095739076356e-12,6.861656044643116e-12,6.836827468942669e-12,0.9841348707264472
-81653,-81744,-81757,-81726,-81704,-7.978814352518817e-14,0.9883254980990304,6.834393809860215e-12,6.672732033477124e-12,6.63278134962379e-12,6.6606343586390846e-12,0.9745757332610185
-81551,-81644,-81691,-81664,-81.74,-2.9796260562031094e-13,0.9574144987514891,6.996808699785583e-12,6.774080939853471e-12,6.6258736256882975e-12,6.593633308843311e-12,0.9423772453640719
-81559,-81.7,-81686,-81482,-81707,-2.339906041893744e-13,0.9664958643142114,6.983931965408863e-12,6.702332102872476e-12,6.665663958058922e-12,6.933367678162887e-12,0.9927599112510804
-81753,-81647,-81.73,-81602,-81725,4.319907745028177e-14,1.006468066438327,6.678824013665395e-12,6.854642168557954e-12,6.735888067984664e-12,6.9475237514069256e-12,1.0402315942435
-81624,-81658,-81637,-81667,-81658,-5.3653210553566587e-14,0.9922017758401636,6.880183161430384e-12,6.813116648238426e-12,6.832792480016362e-12,6.772157891743971e-12,0.9842990706567245
-81.63,-81793,-81669,-81609,-81.68,-7.864807397048848e-14,0.9885530946569371,6.8706844001423176e-12,6.597930168563961e-12,6.769937259811606e-12,6.845001501800571e-12,0.9962619592392842
-81707,-81663,-81715,-81711,-81753,-7.111734755409386e-14,0.9894640051300764,6.749941361219489e-12,6.800895803397485e-12,6.7019602809287815e-12,6.690389286932499e-12,0.9911773938320213
-81.6,-81641,-81.75,-81656,-81641,-6.500565792892871e-14,0.9906038236706021,6.918309709189362e-12,6.837052636778202e-12,6.650936346721671e-12,6.780920164632923e-12,0.9801411688213453
-81647,-81686,-81758,-81654,-81642,7.88380215411719e-15,1.0011519555381703,6.843842399195384e-12,6.784630210692139e-12,6.675081059043557e-12,6.838733165307576e-12,0.9992534553559549
-81702,-81589,-81689,-81674,-81618,1.319780612585042e-13,1.0195299775626023,6.757716993552871e-12,6.96884943124212e-12,6.843964613622938e-12,6.900409901982433e-12,1.0211155496102746
-81579,-81641,-81662,-81566,-81574,8.008214865434701e-15,1.0011519555381705,6.9518437127824686e-12,6.855306104976793e-12,6.8242494864654e-12,6.978690425225443e-12,1.0038618118519567
-81594,-81719,-81687,-81677,-81681,-1.3740173069328623e-13,0.9801668268662859,6.927874312745179e-12,6.6969658946029405e-12,6.712396809587711e-12,6.693678421484597e-12,0.966195129892912
-81671,-81659,-81643,-81719,-81704,-5.1520571679909163e-14,0.992430265046783,6.806126238014936e-12,6.812078122300609e-12,6.824388428870103e-12,6.6926758985163306e-12,0.983331143806158
-81656,-81689,-81642,-81551,-81638,2.8365373379639175e-14,1.004153254120882,6.829674408079619e-12,6.785066926338595e-12,6.8659088880393205e-12,7.018082729820312e-12,1.0275867209010436
-81795,-81.69,-81804,-81547,-81796,-1.5228800229309007e-15,0.999769767998157,6.61454537484059e-12,6.776034356101011e-12,6.600090630010124e-12,7.002113807353337e-12,1.0585933591123167
-81703,-81692,-81675,-81722,-81.68,3.5875175330299606e-14,1.005309994023134,6.7561611508415295e-12,6.782263933918644e-12,6.817798037698366e-12,6.753574485808715e-12,0.9996171398261434
-81.69,-81807,-81693,-81592,-81635,8.636370800797606e-14,1.0127447488145302,6.776415076106743e-12,6.6178848644548124e-12,6.814917564790883e-12,6.9958382325053425e-12,1.0323804185449432
-81793,-81656,-81674,-81651,-81.75,6.584698862955233e-14,1.0099502941203211,6.617592187056583e-12,6.846136155237007e-12,6.834349850353331e-12,6.886927130810098e-12,1.0406998400838767
-81655,-81566,-81672,-81606,-81624,4.8935981637449595e-14,1.0071635501321345,6.831247179792934e-12,6.984918259485729e-12,6.8290272407651146e-12,6.945460296726105e-12,1.016719218896224
-81647,-81732,-81757,-81566,-81612,5.5377699245103984e-14,1.0080916093642973,6.843842399195384e-12,6.725041621795493e-12,6.700364271008936e-12,7.014217538510195e-12,1.0248946614163472
-81742,-81698,-81681,-81641,-81666,1.1820472107145547e-13,1.0176536626205377,6.6957618717568765e-12,6.793495128363904e-12,6.849574942587621e-12,6.941957592064025e-12,1.0367688882941934
-81.64,-81731,-81657,-81.58,-81686,-7.222300437301146e-14,0.9894640051300722,6.8548822645266204e-12,6.694686934077228e-12,6.791990496282234e-12,6.896075922608218e-12,1.0060093895842341
-81636,-81693,-81734,-81591,-81753,-1.8237473915168023e-13,0.9734194058907271,6.861198752817075e-12,6.726142025998975e-12,6.616919918416447e-12,6.795880517687461e-12,0.9904800549462591
-81653,-81637,-81474,-81764,-81698,-7.044986176417467e-14,0.9896918638691066,6.834393809860215e-12,6.842006619852101e-12,7.0867427739916775e-12,6.609091605911434e-12,0.9670340618031508
-81716,-81669,-81498,-81.66,-81754,-5.868142758665994e-14,0.9912883449478924,6.735967762229432e-12,6.794590939900185e-12,7.05337809167411e-12,6.779375870726695e-12,1.00644422747102
-81823,-81642,-81768,-81698,-81715,1.6548195183492463e-13,1.0251797048255566,6.5720370028709034e-12,6.8930966893082325e-12,6.738536939589753e-12,6.8880554119722335e-12,1.0480853058135982
-81711,-81594,-81642,-81702,-81681,4.674528445382387e-14,1.0069316688518044,6.743727297598069e-12,6.939560633858635e-12,6.875098843576414e-12,6.792775956893239e-12,1.0072732269753315
-81724,-81782,-81691,-81.64,-81645,1.2342375856813392e-13,1.0183568757197832,6.723571072343195e-12,6.665230697573744e-12,6.83656680778252e-12,6.947450083452721e-12,1.03329763435244
-81709,-81657,-81659,-81692,-81735,-4.0270746965509145e-14,0.9940311634657752,6.746833613988278e-12,6.818034311727363e-12,6.804822891737831e-12,6.743092079861938e-12,0.9994454385063561
-81678,-81604,-81601,-81616,-81606,1.1359341568276368e-13,1.016716800466378,6.795164894815254e-12,6.940338997901193e-12,6.973513600737028e-12,6.978063669080521e-12,1.0269160170645484
-81758,-81714,-81648,-81607,-81655,1.6010802182643543e-13,1.024000102236698,6.671139157966499e-12,6.779097509855226e-12,6.922320738572738e-12,7.027248709611741e-12,1.053380621092274
-81808,-81709,-81714,-81728,-81768,6.102070417746291e-14,1.0092528860766874,6.594775259494828e-12,6.762088790032643e-12,6.769580856487348e-12,6.763146813606924e-12,1.0255310526116388
-81649,-81717,-81729,-81646,-81.66,-1.73044774769779e-14,0.9974703613396179,6.840691418893668e-12,6.7300908075179406e-12,6.707182490594815e-12,6.832440075477067e-12,0.9987937851729708
-81648,-81694,-81729,-81638,-81654,-9.44641396753238e-15,0.9986194028465237,6.84226672765952e-12,6.767815037026367e-12,6.711111522349537e-12,6.850954970983609e-12,1.0012697902127912
-81641,-81.63,-81.61,-81739,-81679,-5.970362086176515e-14,0.9912883449478964,6.853304051260434e-12,6.8557584949268765e-12,6.872546227971543e-12,6.655611022431241e-12,0.9711536176783468
-81562,-81699,-81.61,-81622,-81562,0.0,1.0,6.979109301999336e-12,6.762386671740489e-12,6.902398038402426e-12,6.8833523325398986e-12,0.98627948563121
-81751,-81623,-81641,-81598,-81569,2.859689335152525e-13,1.042797544850507,6.681900434105522e-12,6.9532597979318e-12,6.99628851801806e-12,7.135973142402903e-12,1.0679556232205616
-81687,-81564,-81673,-81726,-81604,1.308429690461486e-13,1.0192952491349294,6.781097674934354e-12,7.0086067855895885e-12,6.8684141071716625e-12,6.818607693067587e-12,1.0055315554990285
-81.67,-81769,-81641,-81643,-81.61,9.470445146500849e-14,1.01391138573668,6.8076935869374175e-12,6.6779396993099685e-12,6.900656276992938e-12,6.921177053308814e-12,1.016669884583106
-81736,-81639,-81672,-81625,-81724,1.8552270714785846e-14,1.0027669229965888,6.705018801628409e-12,6.861098908910351e-12,6.8138353853037835e-12,6.892513326124171e-12,1.0279633107740467
-81596,-81627,-81643,-81655,-81533,1.0118358112464541e-13,1.0146120128695857,6.924684643226346e-12,6.90072803568963e-12,6.900740505272381e-12,6.907134865636418e-12,0.9974656206752902
